강의번호,강의명,강의실,담당교수,정원,이수구분,영역,학년,학과ID,학점,현재인원
12763,컴퓨터구조,1505,,30,,비영역과목,전체학년,,3,0
12380,컴퓨터그래픽스,M520,,30,,비영역과목,전체학년,,3,0
11677,컴퓨터네트워크,1502,,30,,비영역과목,전체학년,,3,0
13196,컴퓨터네트워크,ML518,,30,,비영역과목,전체학년,,3,0
12598,테니스1,X002,,30,,비영역과목,전체학년,,1,0
10757,투자론,U1208,,30,,비영역과목,전체학년,,3,0
10837,트레이닝방법론,G305,,30,,비영역과목,전체학년,,2,0
11392,프로그래밍언어론,M619,,30,,비영역과목,전체학년,,3,0
13206,학습심리,7413,,30,,비영역과목,전체학년,,3,0
12399,행정구제법,U426,,30,,비영역과목,전체학년,,3,0
11438,형사소송법,U316,,30,,비영역과목,전체학년,,3,0
10866,환경독성학,3236,,30,,비영역과목,전체학년,,3,0
12761,구조역학1,B213,,30,,비영역과목,전체학년,,3,0
10634,중급회계,U509,,30,,비영역과목,전체학년,,3,0
12370,영상처리,6115,,30,,비영역과목,전체학년,,3,0
12342,노동법2,U421,,30,,비영역과목,전체학년,,3,0
10989,동역학,B124,,30,,비영역과목,전체학년,,3,0
12426,동역학,B124,,30,,비영역과목,전체학년,,3,0
10990,열전달1,B114,,30,,비영역과목,전체학년,,3,0
11650,영어학습론,ML424,,30,,비영역과목,전체학년,,3,0
10327,신경과학및임상실습,,,30,,비영역과목,전체학년,,1,0
13219,평생교육방법론,7509,,30,,비영역과목,전체학년,,3,0
13207,청소년문화,7509,,30,,비영역과목,전체학년,,3,0
10559,정신건강론,7512,,30,,비영역과목,전체학년,,3,0
11282,CAD,ML117,,30,,비영역과목,전체학년,,3,0
11782,건축법규,B213,,30,,비영역과목,전체학년,,3,0
10838,스포츠생리학,G302,,30,,비영역과목,전체학년,,3,0
10450,영화장르연구,H324,,30,,비영역과목,전체학년,,2,0
12328,사회복지조사론,U404,,30,,비영역과목,전체학년,,3,0
11439,소년비행론,U316,,30,,비영역과목,전체학년,,3,0
11797,현대건축론,B213,,30,,비영역과목,전체학년,,3,0
10605,열전달,9547,,30,,비영역과목,전체학년,,2,0
12381,컴퓨터네트워크,M502,,30,,비영역과목,전체학년,,3,0
10560,유아교육과정,7313,,30,,비영역과목,전체학년,,3,0
12482,유아교육과정,7313,,30,,비영역과목,전체학년,,3,0
11440,민간경비론,U324,,30,,비영역과목,전체학년,,3,0
12081,배구1,X008,,30,,비영역과목,전체학년,,1,0
10839,운동처방프로그램,3124,,30,,비영역과목,전체학년,,2,0
11014,재료열역학,9528,,30,,비영역과목,전체학년,,3,0
12082,핸드볼1,X008,,30,,비영역과목,전체학년,,1,0
10635,전산회계시스템,U501,,30,,비영역과목,전체학년,,3,0
10758,금융시장론,U413,,30,,비영역과목,전체학년,,3,0
10503,운영체제보안,9428,,30,,비영역과목,전체학년,,3,0
11561,성인간호학2,116,,30,,비영역과목,전체학년,,2,0
12305,성인간호학2,117,,30,,비영역과목,전체학년,,2,0
10504,네트워크프로그래밍,9443,,30,,비영역과목,전체학년,,3,0
10534,물리전자공학,M103,,30,,비영역과목,전체학년,,3,0
10867,공기오염물측정실험,3120,,30,,비영역과목,전체학년,,2,0
10086,생물정보학,3407-1,,30,,비영역과목,전체학년,,3,0
10629,물리화학1,3501,,30,,비영역과목,전체학년,,3,0
10561,유아사회교육,7508,,30,,비영역과목,전체학년,,3,0
10562,유아수학교육,7508,,30,,비영역과목,전체학년,,3,0
12601,스포츠카운셀링,3124,,30,,비영역과목,전체학년,,2,0
10899,통신이론,M203,,30,,비영역과목,전체학년,,3,0
12125,진로상담,7509,,30,,비영역과목,전체학년,,3,0
11522,개별화교육프로그램,7210,,30,,비영역과목,전체학년,,3,0
11360,독립프로젝트연구2,H410,,30,,비영역과목,전체학년,,2,0
13208,가족상담,7509,,30,,비영역과목,전체학년,,3,0
12618,무역영어회화,U513,,30,,비영역과목,전체학년,,3,0
13080,인간공학개론,3131,,30,,비영역과목,전체학년,,3,0
11441,경찰연구방법론,U307,,30,,비영역과목,전체학년,,3,0
12764,세라믹신소재공학,9529,,30,,비영역과목,전체학년,,3,0
10486,생물학적수처리공학,9543,,30,,비영역과목,전체학년,,3,0
10606,고분자나노공학,9120,,30,,비영역과목,전체학년,,3,0
12696,JAVA프로그래밍,ML313,,30,,비영역과목,전체학년,,3,0
10583,병원재무관리론,1522,,30,,비영역과목,전체학년,,3,0
10584,병원인사관리,1604,,30,,비영역과목,전체학년,,3,0
12995,호르몬학,1701,,30,,비영역과목,전체학년,,3,0
10087,보전생물학,3228,,30,,비영역과목,전체학년,,3,0
11394,논리및논술,M620,,30,,비영역과목,전체학년,,3,0
11361,애니메이션연출세미나,H520,,30,,비영역과목,전체학년,,2,0
10155,가족과문화,U406,,30,,비영역과목,전체학년,,3,0
10156,의료사회복지론,U408,,30,,비영역과목,전체학년,,3,0
10727,병리학,5502,,30,,비영역과목,전체학년,,3,0
10134,아동작업치료학및실습,1404,,30,,비영역과목,전체학년,,3,0
12748,아동작업치료학및실습,1404,,30,,비영역과목,전체학년,,3,0
10135,정신사회작업치료학및실습,1308,,30,,비영역과목,전체학년,,3,0
10136,운동치료학및실습,1404,,30,,비영역과목,전체학년,,3,0
10585,암등록,1522,,30,,비영역과목,전체학년,,2,0
10630,논리및논술,3501,,30,,비영역과목,전체학년,,3,0
10729,임상미생물학1,5501,,30,,비영역과목,전체학년,,2,0
10730,임상화학1,5502,,30,,비영역과목,전체학년,,2,0
11523,교직실무,7514,,30,,비영역과목,전체학년,,2,0
10328,영상의학및임상실습,,,30,,비영역과목,전체학년,,2,0
11715,영상다큐멘터리의이해,BI204,,30,,비영역과목,전체학년,,3,0
13009,생화학2및실험,1313,,30,,비영역과목,전체학년,,3,0
13104,고급웹프로그래밍,ML415,,30,,비영역과목,전체학년,,3,0
10775,보건학,3329,,30,,비영역과목,전체학년,,3,0
11767,콘텐츠마케팅전략,U201,,30,,비영역과목,전체학년,,3,0
10869,물리적유해인자관리,3236/3131,,30,,비영역과목,전체학년,,3,0
11215,호텔객실관리론,U207,,30,,비영역과목,전체학년,,3,0
10631,무기화학실험1,3431,,30,,비영역과목,전체학년,,2,0
12493,마이크로프로세서응용실습,M319,,30,,비영역과목,전체학년,,1,0
12062,운동생리실습,3329,,30,,비영역과목,전체학년,,1,0
12085,운동역학실습,5303,,30,,비영역과목,전체학년,,1,0
12086,근저항운동,G202,,30,,비영역과목,전체학년,,2,0
11157,특수체육론,G203,,30,,비영역과목,전체학년,,2,0
10731,진단혈액학,1208,,30,,비영역과목,전체학년,,2,0
10841,스포츠상해응급처치,G202,,30,,비영역과목,전체학년,,2,0
12087,코칭론,5303,,30,,비영역과목,전체학년,,2,0
10776,식품위생법규,3427,,30,,비영역과목,전체학년,,3,0
11524,초등교과논리및논술,7514/7312,,30,,비영역과목,전체학년,,3,0
12088,MTB2,X000,,30,,비영역과목,전체학년,,1,0
12319,국제기구,BI207,,30,,비영역과목,전체학년,,3,0
12146,전기자기장론,M406/H205,,30,,비영역과목,전체학년,,3,0
12147,송변전공학,H205,,30,,비영역과목,전체학년,,3,0
10563,유아교과교재연구및지도법,7512,,30,,비영역과목,전체학년,,3,0
10564,유아교과교재연구및지도법,7512,,30,,비영역과목,전체학년,,3,0
10535,전자장,M103,,30,,비영역과목,전체학년,,3,0
12129,글로벌비즈니스이슈,BI202,,30,,비영역과목,전체학년,,3,0
13021,생물자원개발론,1624,,30,,비영역과목,전체학년,,3,0
10330,외과학및임상실습,,,30,,비영역과목,전체학년,,2,0
10331,임상수기학실습,,,30,,비영역과목,전체학년,,2,0
10332,임상수행평가실습,,,30,,비영역과목,전체학년,,1,0
10333,내과학및임상실습,,,30,,비영역과목,전체학년,,10,0
10335,정신건강의학및임상실습,,,30,,비영역과목,전체학년,,1,0
11216,여행상품기획론,U305,,30,,비영역과목,전체학년,,3,0
10254,실험동물학및실습,3107,,30,,비영역과목,전체학년,,3,0
10992,창의적작품설계(캡스톤디자인),B124,,30,,비영역과목,전체학년,,3,0
10487,환경반응공학,9543,,30,,비영역과목,전체학년,,3,0
12184,글로벌비즈니스조사(캡스톤디자인),U501,,30,,비영역과목,전체학년,,1,0
12185,글로벌비즈니스조사(캡스톤디자인),U513,,30,,비영역과목,전체학년,,1,0
12186,글로벌비즈니스조사(캡스톤디자인),U410,,30,,비영역과목,전체학년,,1,0
12187,글로벌비즈니스조사(캡스톤디자인),U1210,,30,,비영역과목,전체학년,,1,0
12188,글로벌비즈니스조사(캡스톤디자인),U639,,30,,비영역과목,전체학년,,1,0
12189,글로벌비즈니스조사(캡스톤디자인),U609,,30,,비영역과목,전체학년,,1,0
12190,글로벌비즈니스조사(캡스톤디자인),U428,,30,,비영역과목,전체학년,,1,0
12191,글로벌비즈니스조사(캡스톤디자인),U413,,30,,비영역과목,전체학년,,1,0
12192,글로벌비즈니스조사(캡스톤디자인),U1214,,30,,비영역과목,전체학년,,1,0
12193,글로벌비즈니스조사(캡스톤디자인),U509,,30,,비영역과목,전체학년,,1,0
12194,글로벌비즈니스조사(캡스톤디자인),U207,,30,,비영역과목,전체학년,,1,0
12195,글로벌비즈니스조사(캡스톤디자인),U1208,,30,,비영역과목,전체학년,,1,0
12196,글로벌비즈니스조사(캡스톤디자인),U305,,30,,비영역과목,전체학년,,1,0
12197,글로벌비즈니스조사(캡스톤디자인),U313,,30,,비영역과목,전체학년,,1,0
12198,글로벌비즈니스조사(캡스톤디자인),U415,,30,,비영역과목,전체학년,,1,0
12199,글로벌비즈니스조사(캡스톤디자인),,,30,,비영역과목,전체학년,,1,0
12200,글로벌비즈니스조사(캡스톤디자인),,,30,,비영역과목,전체학년,,1,0
12201,글로벌비즈니스조사(캡스톤디자인),U521,,30,,비영역과목,전체학년,,1,0
12202,글로벌비즈니스조사(캡스톤디자인),,,30,,비영역과목,전체학년,,1,0
10367,프로그램개발과평가(캡스톤디자인),U406,,30,,비영역과목,전체학년,,3,0
12089,수상스키2,5303,,30,,비영역과목,전체학년,,1,0
11562,핵심술기실습,116,,30,,비영역과목,전체학년,,1,0
11563,핵심술기실습,116,,30,,비영역과목,전체학년,,1,0
11564,핵심술기실습,117,,30,,비영역과목,전체학년,,1,0
11508,임상시험개론,116,,30,,비영역과목,전체학년,,2,0
12149,전기기계1(캡스톤디자인),M404,,30,,비영역과목,전체학년,,3,0
11827,한국어발음교육론,BI101,,30,,비영역과목,전체학년,,3,0
12705,한국어발음교육론,BI101,,30,,비영역과목,전체학년,,3,0
11525,초등사회과교육,7312,,30,,비영역과목,전체학년,,3,0
11526,초등과학과교육,7312,,30,,비영역과목,전체학년,,3,0
10536,디지털시스템설계(캡스톤디자인),M102,,30,,비영역과목,전체학년,,3,0
11798,건축설계Ⅴ(캡스톤디자인),,,30,,비영역과목,전체학년,,6,0
11799,건축설계Ⅴ(캡스톤디자인),,,30,,비영역과목,전체학년,,6,0
11803,건축설계Ⅴ(캡스톤디자인),,,30,,비영역과목,전체학년,,6,0
12314,형사소송법1,U309,,30,,비영역과목,전체학년,,3,0
10586,보건의료사업계획론(캡스톤디자인),1604,,30,,비영역과목,전체학년,,3,0
12611,데이터통신(캡스톤디자인),M101,,30,,비영역과목,전체학년,,3,0
12484,반도체1,M304,,30,,비영역과목,전체학년,,3,0
10607,화공공정실습설계1,9538,,30,,비영역과목,전체학년,,2,0
12755,화공공정실습설계1,9538,,30,,비영역과목,전체학년,,2,0
10759,연금모델링,U1208,,30,,비영역과목,전체학년,,3,0
11395,빅데이터분석,M619/M615,,30,,비영역과목,전체학년,,3,0
12844,빅데이터분석 [학내가상],학내가상,,30,,비영역과목,전체학년,,3,0
12153,전기기계실험1(캡스톤디자인),M420,,30,,비영역과목,전체학년,,1,0
12154,전기기계실험1(캡스톤디자인),M420,,30,,비영역과목,전체학년,,1,0
11565,특수교육학개론,,,30,,비영역과목,전체학년,,2,0
12155,전자회로실험1(캡스톤디자인),H104,,30,,비영역과목,전체학년,,1,0
12156,전자회로실험1(캡스톤디자인),H104,,30,,비영역과목,전체학년,,1,0
12157,전자회로실험1(캡스톤디자인),H104,,30,,비영역과목,전체학년,,1,0
10537,전자회로실습설계1,M118,,30,,비영역과목,전체학년,,2,0
11324,국제보건개발,1522,,30,,비영역과목,전체학년,,3,0
12547,소비자행동론,U505,,30,,비영역과목,전체학년,,3,0
10777,영양판정및실험,3223,,30,,비영역과목,전체학년,,3,0
12606,전자회로실습설계1(캡스톤디자인),M218,,30,,비영역과목,전체학년,,2,0
10118,계량분석론(캡스톤디자인),U527/U402,,30,,비영역과목,전체학년,,3,0
10393,사회복지지도감독론,U408,,30,,비영역과목,전체학년,,3,0
10071,약제학1,3234,,30,,비영역과목,전체학년,,3,0
12083,공급사슬관리,U529,,30,,비영역과목,전체학년,,3,0
11082,행태재무학,U410,,30,,비영역과목,전체학년,,3,0
13152,조사방법과모델링,U1208,,30,,비영역과목,전체학년,,3,0
10760,IOT자동차보험론,U413,,30,,비영역과목,전체학년,,3,0
12090,운동학습및제어,G202,,30,,비영역과목,전체학년,,2,0
13269,초고주파공학2,M203,,30,,비영역과목,전체학년,,3,0
10608,화학공학연구실습설계1(캡스톤디자인),9545,,30,,비영역과목,전체학년,,1,0
12754,화학공학연구실습설계1(캡스톤디자인),9120,,30,,비영역과목,전체학년,,1,0
11016,재료공학연구설계1(캡스톤디자인1),9534,,30,,비영역과목,전체학년,,2,0
13068,단체급식실습,3427,,30,,비영역과목,전체학년,,2,0
13069,정책학원론,U303,,30,,비영역과목,전체학년,,3,0
12574,안전도시와경찰,U316,,30,,비영역과목,전체학년,,3,0
11828,토론과발표,BI208,,30,,비영역과목,전체학년,,3,0
11831,한국어문법론,BI206,,30,,비영역과목,전체학년,,3,0
11832,한국어표현교육론,BI205,,30,,비영역과목,전체학년,,3,0
12721,한국어표현교육론,BI208,,30,,비영역과목,전체학년,,3,0
11833,한국의역사와전통문화,BI205,,30,,비영역과목,전체학년,,3,0
12723,한국의역사와전통문화,BI205,,30,,비영역과목,전체학년,,3,0
11396,윈도우즈프로그래밍,M615,,30,,비영역과목,전체학년,,3,0
12382,인공지능,M518,,30,,비영역과목,전체학년,,3,0
12437,진동공학,U638,,30,,비영역과목,전체학년,,3,0
12512,진동공학,U638,,30,,비영역과목,전체학년,,3,0
12577,창의공학설계,U629,,30,,비영역과목,전체학년,,3,0
11283,마이크로프로세서,ML117,,30,,비영역과목,전체학년,,3,0
11284,메카트로닉스실습,ML104,,30,,비영역과목,전체학년,,3,0
11285,제어공학,ML117,,30,,비영역과목,전체학년,,3,0
12318,인체생리학 [학내가상],학내가상,,30,,비영역과목,전체학년,,3,0
12326,의용전자설계,ML605,,30,,비영역과목,전체학년,,3,0
11414,의용마이크로프로세서,ML605,,30,,비영역과목,전체학년,,3,0
11397,리눅스프로그래밍,X018,,30,,비영역과목,전체학년,,3,0
12971,IoT플랫폼,ML415,,30,,비영역과목,전체학년,,3,0
12383,운영체제,M503,,30,,비영역과목,전체학년,,3,0
12972,운영체제,ML518/ML416,,30,,비영역과목,전체학년,,3,0
11362,3D애니메이션스튜디오,H204,,30,,비영역과목,전체학년,,3,0
11363,가상현실의이론과실제,H204,,30,,비영역과목,전체학년,,3,0
12454,에너지열역학1,ML514/ML515,,30,,비영역과목,전체학년,,3,0
12745,에너지응용실험1,ML723,,30,,비영역과목,전체학년,,2,0
12747,전기화학,ML515,,30,,비영역과목,전체학년,,3,0
12690,딥러닝,ML518,,30,,비영역과목,전체학년,,3,0
12691,비정형데이터분석,ML304,,30,,비영역과목,전체학년,,3,0
11239,장르서사의이해,ML324,,30,,비영역과목,전체학년,,3,0
11703,중국어읽기쓰기1,2304,,30,,비영역과목,전체학년,,3,0
